Area,Garage,FirePlace,Baths,White Marble,Black Marble,Indian Marble,Floors,City,Solar,Electric,Fiber,Glass Doors,Swiming Pool,Garden,Prices
184,1,3,5,1,0,0,0,2,0,1,0,1,1,0,42300
62,3,0,3,0,0,1,1,2,0,0,1,1,0,0,49000
148,3,1,4,1,0,0,1,2,0,0,0,0,0,0,50950
25,3,1,3,0,1,0,1,3,0,1,1,0,1,0,54125
140,2,0,3,0,0,1,0,3,0,1,0,0,1,1,23000
51,3,3,2,1,0,0,1,2,0,1,0,0,1,0,48775
39,3,2,2,0,0,1,1,3,1,1,0,1,0,0,41925
66,3,1,3,0,1,0,1,3,0,0,1,0,0,0,53900
246,1,4,3,1,0,0,0,3,1,0,0,0,0,0,40150
8,3,4,1,0,1,0,0,2,0,0,1,1,1,1,38150
186,3,1,5,0,1,0,0,2,0,0,0,1,1,0,33600
45,3,4,2,1,0,0,0,2,1,0,1,0,1,0,45125
87,1,4,1,0,0,1,1,1,1,0,0,1,1,0,32125
123,3,2,2,1,0,0,0,2,1,1,1,1,1,1,51275
191,1,3,4,1,0,0,0,2,0,0,1,1,1,0,51725
23,1,0,1,0,1,0,0,2,0,1,1,1,0,1,33775
120,2,4,3,0,0,1,1,2,0,0,1,1,0,1,51950
147,3,3,2,0,1,0,1,3,0,1,0,1,1,1,50125
40,2,0,4,0,0,1,1,3,0,0,1,1,0,0,51700
69,1,0,4,0,0,1,0,1,0,1,0,0,1,0,13975
246,2,4,4,0,1,0,0,1,0,1,1,0,1,1,39650
39,1,3,3,0,0,1,1,2,0,1,1,1,1,1,48925
213,1,4,2,0,0,1,1,3,1,0,1,0,1,1,50825
228,1,4,5,1,0,0,0,2,0,1,0,1,0,1,44150
55,3,2,1,0,1,0,1,3,1,0,0,1,1,0,44825
64,1,2,5,0,1,0,0,2,1,1,0,0,1,1,25350
101,2,3,1,0,1,0,0,1,1,0,1,1,0,1,34975
137,3,1,3,0,1,0,1,3,1,1,1,1,1,1,61625
220,3,4,1,0,0,1,0,1,1,1,1,0,0,0,32000
89,3,4,5,0,0,1,1,3,0,0,1,0,1,0,54225
39,3,1,3,0,1,0,0,1,0,1,0,1,0,1,25175
102,2,4,3,0,1,0,1,3,1,1,0,0,1,0,45300
132,1,4,1,0,0,1,0,1,0,1,0,0,1,1,14800
124,1,3,3,1,0,0,1,2,0,0,0,1,0,1,52050
234,3,4,1,0,0,1,1,2,1,0,1,0,0,0,49600
91,1,4,2,1,0,0,1,3,1,1,0,1,1,1,55725
230,3,1,2,0,0,1,1,2,0,1,1,0,1,0,49500
71,3,3,1,1,0,0,0,1,1,1,0,0,0,0,29775
146,3,3,4,0,1,0,1,1,1,0,1,0,0,1,51900
177,3,0,1,1,0,0,0,1,1,1,1,1,0,1,46375
126,3,2,2,0,0,1,0,3,1,1,0,1,1,0,29100
210,1,0,1,0,1,0,1,2,0,1,0,1,0,0,41700
213,1,2,3,1,0,0,0,3,0,0,0,0,1,1,37575
150,2,2,4,0,0,1,0,1,0,1,1,0,0,1,30750
31,1,3,3,0,0,1,1,1,0,1,1,0,0,1,40775
206,1,1,2,1,0,0,1,3,0,1,0,0,0,1,51650
12,2,0,1,0,1,0,0,2,0,1,1,0,1,1,30550
87,3,1,2,0,1,0,1,2,1,1,1,1,0,1,55625
134,2,2,3,1,0,0,1,3,0,0,0,1,1,0,56550
186,1,0,2,0,1,0,1,2,0,0,1,1,0,1,52850
198,1,1,4,0,0,1,0,2,0,1,0,1,1,1,25900
221,3,4,4,1,0,0,0,1,1,1,0,1,1,0,42475
101,2,4,5,0,1,0,0,1,0,0,0,0,0,0,24275
122,2,4,2,0,1,0,1,3,1,0,0,1,1,0,47750
105,2,1,1,0,0,1,0,3,1,0,1,0,1,1,31125
211,2,0,2,0,1,0,1,2,1,0,1,1,1,0,55225
65,1,0,4,1,0,0,0,3,1,1,0,1,1,0,39575
26,3,4,4,0,1,0,1,1,0,1,0,0,0,0,38900
52,3,4,4,1,0,0,0,3,1,1,1,1,0,1,57000
195,1,0,1,1,0,0,1,2,0,1,0,1,1,1,50325
212,1,2,1,0,1,0,1,2,0,0,0,1,1,0,42000
92,1,1,5,0,1,0,0,3,1,0,0,0,0,0,27550
212,3,2,2,0,1,0,1,3,1,1,1,1,0,1,63000
228,3,0,1,1,0,0,1,3,0,1,1,1,1,0,69400
135,2,3,4,1,0,0,0,2,1,1,0,0,1,0,37125
176,1,0,2,0,0,1,1,1,0,0,1,1,0,1,44100
49,3,3,2,1,0,0,1,3,1,0,0,1,0,1,55675
83,2,3,4,0,0,1,0,1,0,1,0,0,0,1,18075
219,1,0,1,0,0,1,1,3,0,1,1,1,0,1,52175
120,2,2,1,0,1,0,0,3,0,0,1,0,0,0,37000
46,2,2,2,0,1,0,0,2,1,0,0,1,0,0,25850
83,2,1,3,1,0,0,0,3,1,1,0,0,1,0,36575
165,3,4,3,1,0,0,1,1,0,0,1,0,0,1,60625
207,3,2,1,1,0,0,1,3,1,0,0,0,0,0,53175
100,2,4,1,0,0,1,1,2,1,1,1,0,1,1,46000
24,2,4,5,0,0,1,0,2,0,1,0,1,1,0,26550
77,3,2,1,1,0,0,0,3,0,0,0,1,0,0,39125
230,2,3,2,0,0,1,0,2,1,0,0,0,1,0,21750
31,2,4,1,0,0,1,1,3,0,0,0,1,1,1,38975
237,3,3,5,1,0,0,1,1,1,1,1,1,0,1,70125
231,2,4,4,1,0,0,0,3,1,0,1,0,1,1,54275
89,1,1,2,0,0,1,0,3,0,1,0,1,0,0,24175
50,2,1,1,1,0,0,0,1,1,1,0,1,0,0,30700
98,3,2,1,0,0,1,0,2,0,1,0,0,0,1,18950
68,3,2,5,0,1,0,0,3,0,1,1,0,0,1,43450
211,1,3,1,0,1,0,1,1,1,0,0,0,0,0,35025
12,2,4,4,0,0,1,1,3,1,0,1,1,1,0,54250
179,1,0,2,0,1,0,1,1,0,1,0,0,0,0,34225
59,3,0,1,1,0,0,1,1,0,0,1,1,1,1,56925
176,2,0,1,0,1,0,0,1,0,1,1,1,0,0,35600
92,3,3,1,0,0,1,0,3,0,0,0,0,0,0,21800
144,2,0,3,1,0,0,0,2,1,1,0,1,1,0,38300
85,2,3,5,0,0,1,1,3,0,1,0,1,0,1,45825
200,2,4,5,0,0,1,1,2,1,1,0,1,0,1,46200
218,1,2,2,0,0,1,0,3,1,0,1,0,1,0,34450
117,2,1,5,0,1,0,1,2,0,0,1,0,1,1,52675
56,2,4,4,1,0,0,1,3,0,0,0,1,0,1,57350
137,1,4,4,1,0,0,1,3,1,0,0,1,0,0,58125
162,2,3,2,1,0,0,0,1,0,0,0,0,0,0,30300
170,2,4,1,1,0,0,0,2,1,0,0,0,0,1,33750
124,3,4,5,0,0,1,1,1,1,0,0,0,0,1,36600
236,2,2,4,0,0,1,1,3,0,0,1,0,0,0,53650
228,1,0,5,0,0,1,0,3,1,0,0,0,1,0,25200
73,3,3,1,0,1,0,1,2,1,0,1,1,1,1,54275
187,2,4,3,1,0,0,1,1,1,1,0,1,1,0,53875
175,1,4,1,1,0,0,0,3,1,1,0,0,0,1,37125
225,1,2,1,0,1,0,0,2,0,1,1,1,1,1,40325
129,1,4,5,1,0,0,0,3,1,1,0,0,0,0,40975
97,1,4,5,0,1,0,1,2,1,1,1,1,0,0,58875
82,3,1,5,0,1,0,1,3,1,0,1,0,0,1,57050
87,2,2,4,0,1,0,1,3,1,0,1,0,1,0,55175
82,1,3,1,1,0,0,0,3,1,1,0,0,1,0,34050
110,3,0,5,0,1,0,1,2,0,0,0,0,0,0,41500
1,2,0,4,0,1,0,1,3,0,0,1,0,1,0,51275
109,1,4,3,1,0,0,1,1,1,0,1,0,0,0,56475
41,3,1,2,0,1,0,0,2,1,1,0,0,1,0,23275
17,3,3,1,0,0,1,0,3,1,1,1,0,0,0,33175
5,2,1,1,1,0,0,0,2,1,0,1,1,1,0,43575
63,3,2,5,0,1,0,0,3,1,0,0,0,0,0,30575
240,2,4,1,0,1,0,1,1,1,1,0,0,0,1,39250
73,3,0,2,0,1,0,1,3,0,0,0,1,0,0,44775
103,3,2,4,0,0,1,0,1,1,0,0,1,0,1,22775
53,2,2,5,0,0,1,0,2,1,0,0,0,1,1,20325
73,3,1,4,0,1,0,0,1,1,0,0,1,0,0,26275
226,1,1,3,0,1,0,0,3,1,0,0,0,1,1,28400
190,1,2,1,0,0,1,1,2,1,1,1,1,0,1,49700
242,2,0,3,0,0,1,1,2,1,0,0,0,1,0,36050
238,3,4,4,0,1,0,0,3,1,0,0,0,0,0,35200
99,1,0,4,0,1,0,1,2,0,1,0,0,1,0,38225
23,2,2,5,0,0,1,0,1,1,0,1,0,0,0,27825
87,1,3,5,1,0,0,1,2,0,0,0,1,0,1,53625
115,3,1,1,0,0,1,1,1,1,1,1,0,1,1,42125
196,1,2,1,0,0,1,0,2,1,1,0,0,1,0,18650
186,1,0,5,0,0,1,0,2,0,1,1,0,0,1,33400
202,2,4,4,0,0,1,1,1,1,1,0,1,1,1,41500
102,2,1,3,0,1,0,0,3,1,1,0,0,0,1,28050
195,3,1,5,1,0,0,1,2,1,1,1,0,1,0,66625
140,2,1,3,1,0,0,0,1,1,0,0,0,1,0,29750
37,3,3,3,0,0,1,1,2,1,0,0,0,1,1,34675
205,1,3,3,0,0,1,0,2,0,1,1,1,1,1,38075
228,3,0,3,0,1,0,1,3,0,1,0,1,1,0,51150
100,2,3,1,1,0,0,1,3,1,1,1,0,1,0,62750
222,1,4,5,1,0,0,0,1,1,0,1,1,1,0,51250
147,3,4,1,0,1,0,1,3,1,0,0,0,0,1,44175
46,1,0,3,0,1,0,1,3,1,0,1,1,0,0,54350
29,1,2,2,1,0,0,0,1,0,0,0,1,1,1,29175
210,3,1,2,0,0,1,1,1,1,0,0,1,1,1,37200
102,3,4,3,0,1,0,1,2,0,0,0,1,1,0,46250
173,2,1,1,1,0,0,0,3,0,1,1,0,0,1,47825
125,2,0,5,0,1,0,0,2,1,1,1,0,1,1,38625
131,2,3,4,0,0,1,1,3,1,0,0,1,1,1,44725
226,2,0,4,1,0,0,1,1,0,0,0,1,1,0,51600
78,1,1,1,1,0,0,1,2,0,0,0,1,0,0,46900
44,1,0,3,1,0,0,0,3,0,1,0,1,1,1,37550
38,1,1,2,1,0,0,1,3,1,0,1,0,0,0,58200
60,3,0,4,0,1,0,0,2,1,1,1,1,1,0,41700
222,2,2,4,1,0,0,0,1,0,0,1,0,0,1,45300
103,2,1,2,1,0,0,1,3,0,0,0,0,1,0,49325
161,1,4,1,0,0,1,1,1,1,1,1,1,1,1,46975
202,3,3,5,0,1,0,1,3,1,1,1,1,1,0,67250
32,2,4,1,0,0,1,0,3,1,0,0,0,0,0,19800
171,2,1,4,0,0,1,0,1,1,0,1,0,0,0,29525
232,1,2,4,1,0,0,0,1,1,1,0,1,1,1,38250
68,2,1,4,0,1,0,0,3,1,1,1,0,0,1,40200
218,2,0,3,1,0,0,1,2,1,0,1,0,1,0,61200
145,2,0,4,0,1,0,0,2,1,1,1,0,0,0,37875
195,3,4,5,1,0,0,0,2,1,1,0,0,1,0,42125
233,3,3,5,0,1,0,0,3,1,0,1,0,0,1,47325
242,1,0,4,0,0,1,0,1,1,0,0,0,1,1,17300
96,2,2,4,0,1,0,0,1,1,1,1,0,0,0,34650
139,1,0,4,0,0,1,0,1,0,0,0,0,1,1,14475
34,1,3,4,1,0,0,0,2,0,0,0,1,0,0,36050
88,2,2,5,0,0,1,0,1,1,0,1,1,1,0,33900
245,1,4,5,0,1,0,0,2,1,0,0,0,0,1,30125
228,3,1,2,0,0,1,0,2,1,1,0,1,0,1,27400
85,1,4,5,0,0,1,0,3,1,1,0,1,0,0,30325
62,2,0,1,0,0,1,1,3,1,1,0,1,0,0,38250
194,1,0,1,0,0,1,1,3,1,1,0,0,0,0,35600
121,1,4,5,0,0,1,1,2,1,1,1,1,1,1,54475
200,3,3,2,1,0,0,0,1,1,0,1,1,0,0,49200
244,2,0,5,0,1,0,1,1,1,0,1,0,0,1,51850
164,2,0,3,1,0,0,0,2,0,1,1,1,1,0,50300
20,3,1,4,1,0,0,0,1,1,0,1,1,1,1,45700
6,3,4,1,1,0,0,0,1,1,1,1,0,0,0,40650
66,3,1,3,0,0,1,0,2,1,0,0,1,1,0,23350
152,3,2,5,0,0,1,0,3,0,1,1,1,1,0,45000
248,1,0,3,0,0,1,0,1,1,1,0,0,1,1,17450
109,3,3,5,0,1,0,0,2,0,0,1,0,0,1,40475
98,2,3,1,1,0,0,0,3,1,1,0,0,1,0,35950
106,3,3,5,0,1,0,0,3,0,0,1,0,1,1,43900
168,3,2,1,0,1,0,0,3,0,0,0,1,1,1,32400
207,1,0,1,0,0,1,0,2,0,1,0,1,1,1,21625
25,2,2,2,0,0,1,0,2,0,0,0,1,0,0,20075
44,2,0,4,0,1,0,1,1,0,0,0,1,0,0,38050
158,3,4,4,0,1,0,0,1,0,1,1,1,0,1,43400
236,1,1,3,0,1,0,1,1,0,0,0,0,1,0,36400
60,2,3,3,0,1,0,1,2,0,0,0,0,1,1,38500
58,1,3,4,1,0,0,1,1,0,0,1,1,0,0,59900
60,1,3,4,0,0,1,1,3,0,0,0,1,0,1,41200
23,1,2,4,1,0,0,0,1,0,0,0,1,0,1,31525
205,1,4,2,1,0,0,0,3,1,0,0,0,1,1,37875
174,2,0,3,1,0,0,0,1,0,0,1,0,0,0,41350
187,1,4,4,0,0,1,0,2,0,0,1,0,1,1,33925
248,2,3,3,1,0,0,1,1,0,1,1,0,1,1,61700
146,3,2,4,1,0,0,0,2,1,0,1,0,0,1,48650
161,3,3,2,1,0,0,0,1,1,1,1,0,0,1,45025
172,3,3,3,0,1,0,0,1,0,1,1,1,1,1,41750
213,1,1,3,0,0,1,1,2,0,1,0,0,1,1,35575
25,3,1,3,0,0,1,0,3,1,0,1,1,0,1,37575
241,3,4,2,0,1,0,0,3,0,0,1,1,0,1,48725
218,1,3,5,0,1,0,1,1,1,0,0,1,1,1,44650
169,3,4,5,0,1,0,0,1,0,1,1,1,1,0,44925
136,3,0,1,0,0,1,1,1,0,1,1,0,0,1,41650
140,2,3,4,0,1,0,1,3,0,1,1,0,1,0,58250
22,3,1,1,0,0,1,1,3,1,1,1,1,0,1,51250
77,2,0,3,0,0,1,1,1,1,1,1,0,1,0,41425
141,1,2,1,1,0,0,1,2,1,1,0,0,1,0,46275
248,1,4,2,0,0,1,0,1,0,0,1,0,0,1,29450
144,1,2,4,1,0,0,1,3,1,0,0,1,0,1,56800
47,3,2,3,0,1,0,0,2,1,0,1,0,1,1,35925
82,1,2,2,1,0,0,1,2,0,0,0,1,0,1,49000
238,3,0,3,0,0,1,1,3,0,0,1,1,1,1,56900
35,3,2,3,0,0,1,0,2,0,0,0,0,1,0,18625
38,2,1,5,0,0,1,0,2,1,0,0,1,1,0,23650
210,2,1,3,0,1,0,1,2,1,0,1,1,0,1,57200
182,3,1,3,1,0,0,0,2,1,1,0,0,1,0,37050
57,2,4,2,0,1,0,1,3,1,0,0,0,0,1,41675
176,2,3,4,1,0,0,1,1,1,0,1,0,1,0,60150
236,3,1,2,1,0,0,1,2,0,1,0,0,1,1,51900
66,1,2,4,0,1,0,0,2,0,1,0,0,1,1,23900
28,2,4,3,0,0,1,0,1,1,1,1,1,0,0,32650
145,2,2,5,1,0,0,1,3,0,0,0,0,1,1,54875
134,2,1,4,0,1,0,1,1,1,1,1,1,1,0,54300
61,2,4,4,0,1,0,1,3,1,1,1,0,0,0,57275
113,2,3,2,0,0,1,0,1,1,1,1,1,1,0,32775
51,3,3,4,0,0,1,1,3,1,1,1,0,0,1,52775
68,1,0,1,0,1,0,1,1,0,1,1,1,0,0,46400
164,1,0,5,1,0,0,1,2,1,0,0,1,0,1,53550
213,1,0,2,0,1,0,0,3,1,0,1,1,0,1,42275
71,1,3,5,0,1,0,1,1,1,1,1,0,1,0,49525
59,3,3,1,1,0,0,0,1,1,1,1,0,0,1,41225
245,1,4,2,0,1,0,0,3,0,1,1,1,0,0,47075
95,1,3,5,0,0,1,1,2,0,1,0,0,1,0,36625
75,1,2,5,0,0,1,0,2,1,1,0,1,0,1,25075
151,3,3,3,1,0,0,0,2,1,1,1,0,0,0,49525
148,1,3,1,0,1,0,0,3,1,1,1,1,1,0,42900
116,2,0,2,1,0,0,1,2,1,1,1,0,0,0,58650
26,1,0,3,0,0,1,1,3,0,0,1,1,0,0,48600
223,1,0,4,0,0,1,0,2,0,0,1,1,1,1,36275
247,1,1,5,0,1,0,1,3,1,1,0,1,0,0,52125
59,2,1,3,0,0,1,0,1,0,1,1,0,1,0,26475
176,1,1,5,1,0,0,1,2,0,1,1,1,1,0,67350
201,1,3,3,1,0,0,0,2,1,0,0,0,1,1,34775
135,1,3,1,0,1,0,1,2,1,0,1,1,0,1,52825
198,3,1,4,0,0,1,1,1,0,1,0,0,0,0,35950
129,1,3,3,0,1,0,1,3,0,1,1,0,0,1,55225
110,2,4,5,0,0,1,1,1,1,0,0,0,0,1,34750
83,1,1,5,0,1,0,0,3,1,1,0,0,1,0,28575
118,3,3,4,0,1,0,0,3,1,1,0,1,0,0,37150
108,3,4,1,0,0,1,1,3,0,0,0,1,0,1,42400
52,3,3,2,1,0,0,1,1,0,1,0,1,0,1,49750
40,1,3,3,1,0,0,1,1,1,1,0,1,0,0,47950
8,1,2,5,0,1,0,0,1,0,0,1,1,1,1,35150
61,3,1,3,0,1,0,0,2,0,0,0,0,1,1,23525
142,1,0,1,0,1,0,0,2,0,1,0,1,0,1,25000
232,1,3,3,0,1,0,1,1,1,0,1,0,1,0,49800
23,3,2,5,0,1,0,0,2,1,1,1,0,1,1,39075
158,3,3,4,0,1,0,1,1,1,1,0,0,0,1,41700
220,2,3,3,0,1,0,1,2,0,0,0,1,0,0,46950
46,3,1,4,0,0,1,1,1,0,1,0,0,1,1,32150
1,1,4,4,0,1,0,0,1,0,0,1,1,1,0,35225
121,3,1,3,0,0,1,0,3,0,1,1,1,0,0,40975
147,2,0,5,0,1,0,1,1,0,1,0,0,0,1,38675
216,3,0,5,0,0,1,0,3,1,0,1,0,1,0,39650
139,2,0,4,0,0,1,0,1,0,1,1,0,1,1,28975
135,3,2,2,0,0,1,1,1,1,0,0,1,1,1,36075
120,3,4,1,0,0,1,0,2,1,0,0,0,0,1,20000
123,1,0,4,1,0,0,0,1,0,1,1,1,1,1,45525
39,2,4,2,1,0,0,1,2,1,0,0,0,1,0,46725
116,1,3,4,1,0,0,1,2,1,0,1,1,1,1,65100
179,3,1,5,0,1,0,1,1,1,0,1,0,0,0,52475
9,2,2,4,1,0,0,0,3,0,1,1,0,0,1,48225
169,2,3,4,1,0,0,1,1,1,0,1,1,1,1,64425
191,1,1,2,0,1,0,0,1,0,0,1,0,1,1,30775
50,3,1,1,0,1,0,0,2,0,0,1,1,0,0,36950
169,1,2,5,0,1,0,0,1,1,0,0,0,0,1,23225
214,3,0,3,1,0,0,0,3,1,0,0,0,0,1,39350
103,2,3,5,0,1,0,0,3,0,0,0,0,0,0,30575
232,2,3,1,0,1,0,1,1,1,1,1,0,1,1,50050
169,1,2,3,0,1,0,0,2,0,0,0,1,0,1,28425
232,3,2,3,0,1,0,1,3,1,0,0,0,0,0,47300
62,3,2,3,1,0,0,1,1,1,0,1,0,1,1,56800
218,3,2,2,1,0,0,0,3,1,1,0,0,0,0,40950
44,1,3,2,1,0,0,0,1,0,1,0,1,1,1,31550
159,3,0,5,1,0,0,1,3,1,0,1,0,0,1,67225
128,1,4,2,0,0,1,1,2,0,0,0,1,0,0,37650
207,1,4,3,0,0,1,1,3,1,1,1,1,1,1,57625
198,1,0,3,1,0,0,1,2,0,1,0,0,0,1,48450
70,2,0,5,0,0,1,0,3,0,0,1,1,0,1,38700
33,3,1,5,0,1,0,1,2,0,1,0,0,1,0,41575
228,1,2,4,0,1,0,0,3,1,1,1,0,0,0,43450
11,3,1,1,1,0,0,1,2,0,1,0,1,0,1,49475
150,2,1,1,1,0,0,0,2,1,1,0,1,1,1,36700
169,1,1,3,1,0,0,1,1,1,0,0,1,1,1,48425
56,2,4,5,0,0,1,0,3,1,1,0,0,1,0,26650
30,3,4,3,1,0,0,0,1,1,0,0,1,0,0,35200
40,1,0,3,1,0,0,1,1,0,0,0,1,0,1,44200
165,2,0,5,0,1,0,1,1,1,0,1,1,0,0,54325
123,1,1,2,0,0,1,1,1,0,0,0,0,1,0,27325
154,3,2,5,1,0,0,0,1,1,1,1,1,0,1,52300
171,3,3,3,1,0,0,0,2,0,0,0,1,0,1,41225
186,2,1,3,0,0,1,1,1,1,1,0,0,0,1,33150
86,2,0,1,1,0,0,1,2,1,0,0,1,0,0,48100
79,1,3,3,1,0,0,0,3,1,0,1,1,0,1,51425
19,3,4,2,0,0,1,0,3,1,0,1,0,1,0,33975
100,2,3,5,0,1,0,1,3,0,1,1,0,0,0,58500
237,1,3,4,0,1,0,1,1,1,0,1,1,1,0,55625
211,1,0,1,0,0,1,0,2,1,0,1,1,0,1,32475
116,2,0,5,0,0,1,1,1,1,1,1,0,0,0,44900
191,2,3,2,0,1,0,1,1,1,0,0,1,1,0,41725
125,2,0,4,0,0,1,0,3,0,1,0,0,1,0,23875
86,1,2,2,1,0,0,0,3,1,0,1,1,0,0,49600
219,3,3,2,1,0,0,0,3,1,0,1,1,0,1,56675
46,3,2,5,0,0,1,0,1,0,0,1,1,0,0,34100
142,2,2,1,0,1,0,0,1,1,1,1,0,1,0,32050
88,2,3,4,1,0,0,0,3,0,1,1,0,1,0,50950
164,3,4,3,0,1,0,0,1,0,0,1,1,1,1,41050
35,2,0,4,0,1,0,0,2,1,0,0,0,0,0,22125
56,3,2,4,1,0,0,1,1,1,0,1,1,0,1,62350
92,2,1,5,0,1,0,1,1,1,1,0,0,1,0,38300
19,3,0,3,0,0,1,0,3,1,0,1,1,0,0,36675
181,1,4,3,0,1,0,1,1,0,0,1,0,1,1,49025
72,3,3,3,0,0,1,1,1,0,0,0,0,1,0,31800
55,2,4,2,0,1,0,1,3,1,1,1,0,0,0,54625
189,3,0,2,0,0,1,1,3,0,0,0,1,0,1,42675
198,3,2,1,0,0,1,1,1,1,0,0,0,0,0,31950
65,1,2,2,0,0,1,1,2,1,1,1,0,1,1,43375
206,1,2,1,0,1,0,0,3,0,0,0,1,1,0,30350
170,3,4,5,0,1,0,1,3,0,0,1,0,1,0,61250
133,1,4,2,0,0,1,0,3,1,1,0,1,1,1,27775
33,2,4,4,0,1,0,0,1,0,0,1,0,0,1,33075
8,1,4,3,1,0,0,1,2,1,0,1,0,1,1,57450
216,1,4,1,0,0,1,1,3,1,0,0,0,1,1,37900
21,1,0,3,0,1,0,1,2,0,1,0,0,0,1,35025
36,2,1,4,0,0,1,1,3,1,1,0,1,1,1,42100
9,2,2,4,0,1,0,1,1,0,1,0,1,1,0,39925
170,1,0,5,1,0,0,0,1,0,0,1,0,1,0,42250
215,3,1,4,0,1,0,0,2,0,1,1,1,0,0,46075
133,1,2,3,1,0,0,0,2,0,1,1,1,0,1,49525
225,1,3,4,1,0,0,1,2,0,1,0,0,0,1,52625
75,1,4,5,1,0,0,1,3,1,0,0,0,0,0,53375
162,3,4,4,0,0,1,0,1,1,0,0,0,0,0,21300
70,2,1,3,0,0,1,0,1,0,0,1,0,0,0,25500
54,3,4,5,1,0,0,1,2,1,0,0,0,0,0,52350
13,3,3,2,1,0,0,0,3,0,1,1,1,0,0,52525
129,2,3,5,1,0,0,0,3,0,0,1,0,1,1,51975
63,1,2,4,0,1,0,0,2,0,1,1,0,0,0,35575
126,3,0,3,0,1,0,1,2,1,1,0,1,0,0,45350
58,1,1,5,0,0,1,0,3,0,0,0,0,0,1,21450
122,3,1,4,0,0,1,0,2,1,0,0,0,0,1,21550
41,3,4,1,0,1,0,0,3,1,1,1,0,0,0,39525
212,1,3,4,0,0,1,1,1,1,0,1,1,1,1,50000
237,2,4,1,0,0,1,0,3,0,1,1,0,1,1,37675
19,2,3,3,1,0,0,0,1,0,0,1,1,1,0,44175
147,1,3,5,0,1,0,0,2,1,1,1,0,0,0,39925
19,1,0,2,1,0,0,0,3,1,0,0,1,0,1,34675
106,2,2,2,1,0,0,1,1,1,1,1,0,0,1,56400
98,3,3,3,1,0,0,0,1,1,0,1,0,1,1,43450
160,1,3,3,0,0,1,1,1,0,0,0,0,1,1,31000
132,2,1,5,1,0,0,1,3,1,0,1,1,1,1,70250
179,3,3,1,1,0,0,1,2,1,0,0,0,0,0,49725
71,2,0,1,1,0,0,1,1,1,1,0,1,1,0,45475
126,3,3,1,1,0,0,0,1,0,1,0,1,0,0,35350
200,3,2,4,0,1,0,0,1,1,0,1,1,0,0,41950
187,3,1,3,1,0,0,1,3,0,0,0,1,1,1,58625
27,1,2,2,0,1,0,0,2,0,0,1,0,1,1,30925
124,3,0,1,1,0,0,1,2,0,1,0,1,1,0,51550
114,1,3,1,0,0,1,1,3,1,0,1,0,1,0,46350
222,1,4,3,1,0,0,1,3,1,0,0,0,1,1,54550
156,3,1,1,0,0,1,1,3,0,1,1,0,0,0,49900
47,3,1,3,0,0,1,0,2,0,1,1,0,1,0,31175
54,1,1,4,1,0,0,1,3,0,1,0,1,0,0,54800
100,3,4,1,1,0,0,1,1,0,1,0,1,0,0,50450
152,1,4,5,1,0,0,1,3,0,1,0,1,0,0,60750
116,3,1,2,1,0,0,0,1,0,0,1,0,0,1,40900
203,3,4,5,0,0,1,0,2,0,0,0,1,1,0,31275
190,1,4,2,0,1,0,1,3,0,0,1,1,0,1,59450
23,2,0,3,0,0,1,1,1,1,1,0,0,0,1,28325
206,1,4,2,0,1,0,1,1,1,0,1,1,1,1,53100
121,2,4,5,1,0,0,0,1,0,0,1,1,0,0,49975
69,2,0,4,0,1,0,1,2,0,0,1,0,1,1,49475
8,3,1,4,1,0,0,1,2,1,1,1,0,1,0,60700
221,2,1,5,0,0,1,1,1,0,1,1,0,0,0,48025
162,3,1,2,1,0,0,0,3,0,1,0,0,1,0,38550
160,1,0,2,0,0,1,1,2,0,0,0,1,1,0,35450
126,3,4,2,0,1,0,1,3,0,0,1,1,0,1,60850
159,1,3,3,1,0,0,1,3,0,0,1,0,0,0,63725
220,1,4,3,1,0,0,0,3,1,0,0,1,0,0,43950
204,3,3,4,0,0,1,1,1,1,1,0,0,0,1,37850
173,3,4,2,1,0,0,1,3,1,0,0,1,0,0,59525
149,2,2,5,0,0,1,0,2,0,1,0,0,1,0,23725
92,2,3,3,0,0,1,1,2,0,1,0,0,1,0,35550
248,1,0,3,0,1,0,1,1,0,0,1,1,1,0,52150
172,3,2,2,1,0,0,0,1,0,1,0,1,1,1,37000
249,2,4,2,0,0,1,1,2,0,0,1,1,0,1,53925
202,2,0,4,1,0,0,1,3,0,0,0,0,1,0,53550
174,3,4,1,0,1,0,1,3,0,1,0,0,1,0,45850
112,3,0,3,0,0,1,0,2,1,1,1,0,1,1,32300
188,2,1,5,1,0,0,0,2,1,1,0,1,0,1,42650
114,1,2,5,0,1,0,0,1,1,0,0,1,1,1,26300
162,3,3,4,0,1,0,1,2,1,0,1,0,1,0,55800
99,1,4,2,1,0,0,1,1,0,0,1,1,0,1,59175
215,1,1,5,0,1,0,1,1,1,1,1,0,1,0,51625
176,2,1,3,0,0,1,1,2,1,0,1,1,0,1,51350
165,3,4,1,0,0,1,1,2,1,1,1,0,0,1,49125
1,2,2,3,0,1,0,0,1,0,1,1,1,0,1,35225
209,1,3,5,1,0,0,1,1,0,1,0,1,1,1,54425
137,2,4,3,0,1,0,1,1,1,1,0,1,1,0,43625
172,1,4,1,1,0,0,0,1,1,1,0,0,1,1,30050
67,2,0,3,0,0,1,0,3,1,0,0,1,0,0,24625
211,3,1,1,0,0,1,1,2,0,0,1,1,0,0,50975
